att_date,[01]usi_id,[01]grade_level,[156]att_code,[156]description,Campus
9/17/2014,6822832363,2,P,Present and On Time,MS
9/17/2014,6822832363,2,P,Present and On Time,MS
9/17/2014,1031013315,2,P,Present and On Time,MS
9/17/2014,1031013315,2,P,Present and On Time,MS
9/17/2014,1709265011,2,P,Present and On Time,MS
9/17/2014,1709265011,2,P,Present and On Time,MS
9/17/2014,7066054111,2,P,Present and On Time,MS
9/17/2014,7066054111,2,P,Present and On Time,MS
9/17/2014,1057935151,2,P,Present and On Time,MS
9/17/2014,1057935151,2,P,Present and On Time,MS
9/17/2014,2877818764,1,P,Present and On Time,MS
9/17/2014,2877818764,1,P,Present and On Time,MS
9/17/2014,4259381539,1,P,Present and On Time,MS
9/17/2014,4259381539,1,P,Present and On Time,MS
9/17/2014,8381618592,1,T,Tardy,MS
9/17/2014,8381618592,1,T,Tardy,MS
9/17/2014,8557594321,1,P,Present and On Time,MS
9/17/2014,8557594321,1,P,Present and On Time,MS
9/17/2014,4261135175,1,P,Present and On Time,MS
9/17/2014,4261135175,1,P,Present and On Time,MS
9/17/2014,7279616763,1,P,Present and On Time,MS
9/17/2014,7279616763,1,P,Present and On Time,MS
9/17/2014,7758921299,1,P,Present and On Time,MS
9/17/2014,7758921299,1,P,Present and On Time,MS
9/17/2014,2944669664,1,P,Present and On Time,MS
9/17/2014,2944669664,1,P,Present and On Time,MS
9/17/2014,3894942355,1,P,Present and On Time,MS
9/17/2014,3894942355,1,P,Present and On Time,MS
9/17/2014,4188565594,1,P,Present and On Time,MS
9/17/2014,4188565594,1,P,Present and On Time,MS
9/17/2014,3855800712,1,P,Present and On Time,MS
9/17/2014,3855800712,1,P,Present and On Time,MS
9/17/2014,6158896699,1,P,Present and On Time,MS
9/17/2014,6158896699,1,P,Present and On Time,MS
9/17/2014,9764366392,1,P,Present and On Time,MS
9/17/2014,9764366392,1,P,Present and On Time,MS
9/17/2014,2823874127,1,P,Present and On Time,MS
9/17/2014,2823874127,1,P,Present and On Time,MS
9/17/2014,8636749013,1,P,Present and On Time,MS
9/17/2014,8636749013,1,P,Present and On Time,MS
9/17/2014,2138762823,1,A,Absent,MS
9/17/2014,2138762823,1,A,Absent,MS
9/17/2014,8228549199,1,P,Present and On Time,MS
9/17/2014,8228549199,1,P,Present and On Time,MS
9/17/2014,6751922922,1,P,Present and On Time,MS
9/17/2014,6751922922,1,P,Present and On Time,MS
9/17/2014,9129765951,1,T,Tardy,MS
9/17/2014,9129765951,1,T,Tardy,MS
9/17/2014,8455868848,1,P,Present and On Time,MS
9/17/2014,8455868848,1,P,Present and On Time,MS
9/17/2014,6510784453,6,P,Present and On Time,WP
9/17/2014,6510784453,6,P,Present and On Time,WP
9/17/2014,7120362920,6,P,Present and On Time,WP
9/17/2014,7120362920,6,P,Present and On Time,WP
9/17/2014,1327513297,6,P,Present and On Time,WP
9/17/2014,1327513297,6,P,Present and On Time,WP
9/17/2014,6224674126,6,P,Present and On Time,WP
9/17/2014,6224674126,6,P,Present and On Time,WP
9/17/2014,7047478174,6,P,Present and On Time,WP
9/17/2014,7047478174,6,P,Present and On Time,WP
9/17/2014,1643017313,6,A,Absent,WP
9/17/2014,1643017313,6,A,Absent,WP
9/17/2014,4717385952,6,P,Present and On Time,WP
9/17/2014,4717385952,6,P,Present and On Time,WP
9/17/2014,1813978525,6,T,Tardy,WP
9/17/2014,1813978525,6,T,Tardy,WP
9/17/2014,6330179802,6,P,Present and On Time,WP
9/17/2014,6330179802,6,P,Present and On Time,WP
9/17/2014,8547989010,6,P,Present and On Time,WP
9/17/2014,8547989010,6,P,Present and On Time,WP
9/17/2014,2877422652,6,P,Present and On Time,WP
9/17/2014,2877422652,6,P,Present and On Time,WP
9/17/2014,7142029734,6,T,Tardy,WP
9/17/2014,7142029734,6,T,Tardy,WP
9/17/2014,3647955231,6,P,Present and On Time,WP
9/17/2014,3647955231,6,P,Present and On Time,WP
9/17/2014,9114863243,6,P,Present and On Time,WP
9/17/2014,9114863243,6,P,Present and On Time,WP
9/17/2014,8193205941,6,P,Present and On Time,WP
9/17/2014,8193205941,6,P,Present and On Time,WP
9/17/2014,5268836010,6,P,Present and On Time,WP
9/17/2014,5268836010,6,P,Present and On Time,WP
9/2/2014,6320353018,4,T,Tardy,WP
9/2/2014,1618573284,4,P,Present and On Time,WP
9/2/2014,1618573284,4,P,Present and On Time,WP
9/2/2014,9140825016,4,T,Tardy,WP
9/2/2014,9140825016,4,T,Tardy,WP
9/2/2014,8525362373,4,P,Present and On Time,WP
9/2/2014,8525362373,4,P,Present and On Time,WP
9/2/2014,9242623103,4,P,Present and On Time,WP
9/2/2014,9242623103,4,P,Present and On Time,WP
9/2/2014,1474846961,4,T,Tardy,WP
9/2/2014,1474846961,4,T,Tardy,WP
9/2/2014,9024818027,4,P,Present and On Time,WP
9/2/2014,9024818027,4,P,Present and On Time,WP
9/2/2014,5224894719,4,P,Present and On Time,WP
9/2/2014,5224894719,4,P,Present and On Time,WP
9/2/2014,4867558441,4,T,Tardy,WP
9/2/2014,4867558441,4,T,Tardy,WP
9/2/2014,4622687275,4,P,Present and On Time,WP
9/2/2014,4622687275,4,P,Present and On Time,WP
9/2/2014,4803383194,4,P,Present and On Time,WP
9/2/2014,4803383194,4,P,Present and On Time,WP
9/2/2014,9921890923,4,P,Present and On Time,WP
9/2/2014,9921890923,4,P,Present and On Time,WP
9/2/2014,2339159988,4,P,Present and On Time,WP
9/2/2014,2339159988,4,P,Present and On Time,WP
9/2/2014,3919492770,4,P,Present and On Time,WP
9/2/2014,3919492770,4,P,Present and On Time,WP
9/2/2014,3853529444,4,P,Present and On Time,WP
9/2/2014,3853529444,4,P,Present and On Time,WP
9/2/2014,9576785528,4,P,Present and On Time,WP
9/2/2014,9576785528,4,P,Present and On Time,WP
9/2/2014,9052363984,4,P,Present and On Time,WP
9/2/2014,9052363984,4,P,Present and On Time,WP
9/2/2014,1274852919,4,P,Present and On Time,WP
9/2/2014,1274852919,4,P,Present and On Time,WP
9/2/2014,9075724393,4,P,Present and On Time,WP
9/2/2014,9075724393,4,P,Present and On Time,WP
9/2/2014,6945094412,4,P,Present and On Time,WP
9/2/2014,6945094412,4,P,Present and On Time,WP
9/2/2014,6557207112,4,P,Present and On Time,WP
9/2/2014,6557207112,4,P,Present and On Time,WP
9/2/2014,5213172480,4,P,Present and On Time,WP
9/2/2014,5213172480,4,P,Present and On Time,WP
9/2/2014,1925310645,4,T,Tardy,WP
9/2/2014,1925310645,4,T,Tardy,WP
9/2/2014,9564275462,4,T,Tardy,WP
9/2/2014,9564275462,4,T,Tardy,WP
9/2/2014,1173940427,4,P,Present and On Time,WP
9/2/2014,1173940427,4,P,Present and On Time,WP
9/2/2014,9278026575,4,P,Present and On Time,WP
9/2/2014,9278026575,4,P,Present and On Time,WP
9/2/2014,2629241245,4,X,Excused Absent,WP
9/2/2014,2629241245,4,X,Excused Absent,WP
9/2/2014,4362311825,4,P,Present and On Time,WP
9/2/2014,4362311825,4,P,Present and On Time,WP
9/2/2014,8386194303,4,T,Tardy,WP
9/2/2014,8386194303,4,T,Tardy,WP
9/2/2014,6278405642,4,T,Tardy,WP
9/2/2014,6278405642,4,T,Tardy,WP
9/2/2014,6331701460,4,P,Present and On Time,WP
9/2/2014,6331701460,4,P,Present and On Time,WP
9/2/2014,4100413800,4,P,Present and On Time,WP
9/2/2014,4100413800,4,P,Present and On Time,WP
9/2/2014,3415984605,4,P,Present and On Time,WP
9/2/2014,3415984605,4,P,Present and On Time,WP
9/2/2014,3258521148,4,P,Present and On Time,WP
9/2/2014,3258521148,4,P,Present and On Time,WP
9/2/2014,3538408817,4,T,Tardy,WP
9/2/2014,3538408817,4,T,Tardy,WP
9/2/2014,5963923115,4,P,Present and On Time,WP
9/2/2014,5963923115,4,P,Present and On Time,WP
9/2/2014,9234640359,4,P,Present and On Time,WP
9/2/2014,9234640359,4,P,Present and On Time,WP
9/2/2014,1240559358,4,P,Present and On Time,WP
9/2/2014,1240559358,4,P,Present and On Time,WP
9/2/2014,4341283723,4,T,Tardy,WP
9/2/2014,4341283723,4,T,Tardy,WP
9/2/2014,1900329115,4,P,Present and On Time,WP
9/2/2014,1900329115,4,P,Present and On Time,WP
9/2/2014,1623662877,4,P,Present and On Time,WP
9/2/2014,1623662877,4,P,Present and On Time,WP
9/2/2014,9901039883,4,P,Present and On Time,WP
9/2/2014,9901039883,4,P,Present and On Time,WP
9/2/2014,5829271815,4,P,Present and On Time,WP
9/2/2014,5829271815,4,P,Present and On Time,WP
9/2/2014,1615064764,4,P,Present and On Time,WP
9/2/2014,1615064764,4,P,Present and On Time,WP
9/2/2014,1869473816,4,P,Present and On Time,WP
9/2/2014,1869473816,4,P,Present and On Time,WP
9/2/2014,9165231570,4,T,Tardy,WP
9/2/2014,9165231570,4,T,Tardy,WP
9/2/2014,5297837735,5,P,Present and On Time,WP
9/2/2014,5297837735,5,P,Present and On Time,WP
9/2/2014,6043464332,5,T,Tardy,WP
9/2/2014,6043464332,5,T,Tardy,WP
9/2/2014,6876512231,5,P,Present and On Time,WP
9/2/2014,6876512231,5,P,Present and On Time,WP
9/2/2014,9483683720,5,P,Present and On Time,WP
9/2/2014,9483683720,5,P,Present and On Time,WP
9/2/2014,9070684050,5,P,Present and On Time,WP
9/2/2014,9070684050,5,P,Present and On Time,WP
9/2/2014,6872660814,5,P,Present and On Time,WP
9/2/2014,6872660814,5,P,Present and On Time,WP
9/2/2014,8411219775,5,T,Tardy,WP
9/2/2014,8411219775,5,T,Tardy,WP
9/2/2014,5927088091,5,P,Present and On Time,WP
9/2/2014,5927088091,5,P,Present and On Time,WP
9/2/2014,2397531022,5,T,Tardy,WP
9/2/2014,2397531022,5,T,Tardy,WP
9/2/2014,3867162355,5,P,Present and On Time,WP
9/2/2014,3867162355,5,P,Present and On Time,WP
9/2/2014,6048800582,5,P,Present and On Time,WP
9/2/2014,6048800582,5,P,Present and On Time,WP
9/2/2014,6004575912,5,P,Present and On Time,WP
9/2/2014,6004575912,5,P,Present and On Time,WP
9/2/2014,6358302080,5,P,Present and On Time,WP
9/2/2014,6358302080,5,P,Present and On Time,WP
9/2/2014,1964302049,5,T,Tardy,WP
9/2/2014,1964302049,5,T,Tardy,WP
9/2/2014,1597350710,5,P,Present and On Time,WP
9/2/2014,1597350710,5,P,Present and On Time,WP
9/2/2014,8364376166,5,P,Present and On Time,WP
9/2/2014,8364376166,5,P,Present and On Time,WP
9/2/2014,8449537782,5,P,Present and On Time,WP
9/2/2014,8449537782,5,P,Present and On Time,WP
9/2/2014,6259623413,5,P,Present and On Time,WP
9/2/2014,6259623413,5,P,Present and On Time,WP
9/2/2014,7029937958,5,P,Present and On Time,WP
9/2/2014,7029937958,5,P,Present and On Time,WP
9/2/2014,3690528596,5,P,Present and On Time,WP
9/2/2014,3690528596,5,P,Present and On Time,WP
9/2/2014,9608414623,5,P,Present and On Time,WP
9/2/2014,9608414623,5,P,Present and On Time,WP
9/2/2014,4915593244,5,P,Present and On Time,WP
9/2/2014,4915593244,5,P,Present and On Time,WP
9/2/2014,8946731974,5,X,Excused Absent,WP
9/2/2014,8946731974,5,X,Excused Absent,WP
9/2/2014,8514303154,5,X,Excused Absent,WP
9/10/2014,6542175639,7,P,Present and On Time,WP
9/10/2014,6542175639,7,P,Present and On Time,WP
9/10/2014,9906553353,7,P,Present and On Time,WP
9/10/2014,9906553353,7,P,Present and On Time,WP
9/10/2014,3047053775,7,P,Present and On Time,WP
9/10/2014,3047053775,7,P,Present and On Time,WP
9/10/2014,9503593435,7,P,Present and On Time,WP
9/10/2014,9503593435,7,P,Present and On Time,WP
9/10/2014,6557834661,7,P,Present and On Time,WP
9/10/2014,6557834661,7,P,Present and On Time,WP
9/10/2014,3696386324,7,P,Present and On Time,WP
9/10/2014,3696386324,7,P,Present and On Time,WP
9/10/2014,1111767884,7,P,Present and On Time,WP
9/10/2014,1111767884,7,P,Present and On Time,WP
9/10/2014,1744895584,7,X,Excused Absent,WP
9/10/2014,1744895584,7,X,Excused Absent,WP
9/10/2014,7955361563,7,P,Present and On Time,WP
9/10/2014,7955361563,7,P,Present and On Time,WP
9/10/2014,4474895105,7,P,Present and On Time,WP
9/10/2014,4474895105,7,P,Present and On Time,WP
9/10/2014,7592160006,7,P,Present and On Time,WP
9/10/2014,7592160006,7,P,Present and On Time,WP
9/10/2014,8043492253,7,P,Present and On Time,WP
9/10/2014,8043492253,7,P,Present and On Time,WP
9/10/2014,5007146985,7,P,Present and On Time,WP
9/10/2014,5007146985,7,P,Present and On Time,WP
9/10/2014,2075723930,7,P,Present and On Time,WP
9/10/2014,2075723930,7,P,Present and On Time,WP
9/10/2014,2596572666,7,P,Present and On Time,WP
9/10/2014,2596572666,7,P,Present and On Time,WP
9/10/2014,6484861476,7,P,Present and On Time,WP
9/10/2014,6484861476,7,P,Present and On Time,WP
9/10/2014,8885506941,3,P,Present and On Time,MS
9/10/2014,8885506941,3,P,Present and On Time,MS
9/10/2014,3463220189,3,P,Present and On Time,MS
9/10/2014,3463220189,3,P,Present and On Time,MS
9/10/2014,5256031073,3,P,Present and On Time,MS
9/10/2014,5256031073,3,P,Present and On Time,MS
9/10/2014,7537009110,3,X,Excused Absent,MS
9/10/2014,7537009110,3,X,Excused Absent,MS
9/10/2014,4752177625,3,P,Present and On Time,MS
9/10/2014,4752177625,3,P,Present and On Time,MS
9/10/2014,1396368100,3,T,Tardy,MS
9/10/2014,1396368100,3,T,Tardy,MS
9/10/2014,8925535831,3,P,Present and On Time,MS
9/10/2014,8925535831,3,P,Present and On Time,MS
9/10/2014,9737996662,3,P,Present and On Time,MS
9/10/2014,9737996662,3,P,Present and On Time,MS
9/10/2014,8768446853,3,P,Present and On Time,MS
9/10/2014,8768446853,3,P,Present and On Time,MS
9/10/2014,8137561765,3,P,Present and On Time,MS
9/10/2014,8137561765,3,P,Present and On Time,MS
9/10/2014,8190301141,3,P,Present and On Time,MS
9/10/2014,8190301141,3,P,Present and On Time,MS
9/10/2014,5571663967,3,P,Present and On Time,MS
9/10/2014,5571663967,3,P,Present and On Time,MS
9/10/2014,7984968152,3,P,Present and On Time,MS
9/10/2014,7984968152,3,P,Present and On Time,MS
9/10/2014,3596912165,3,P,Present and On Time,MS
9/10/2014,3596912165,3,P,Present and On Time,MS
9/10/2014,5199531057,3,P,Present and On Time,MS
9/10/2014,5199531057,3,P,Present and On Time,MS
9/10/2014,3858590470,3,P,Present and On Time,MS
9/10/2014,3858590470,3,P,Present and On Time,MS
9/10/2014,2847201222,3,P,Present and On Time,MS
9/10/2014,2847201222,3,P,Present and On Time,MS
9/10/2014,5724829544,3,X,Excused Absent,MS
9/10/2014,5724829544,3,X,Excused Absent,MS
9/10/2014,4312861722,3,P,Present and On Time,MS
9/10/2014,4312861722,3,P,Present and On Time,MS
9/10/2014,4860976317,3,P,Present and On Time,MS
9/10/2014,4860976317,3,P,Present and On Time,MS
9/10/2014,7416116775,3,P,Present and On Time,MS
9/10/2014,7416116775,3,P,Present and On Time,MS
9/10/2014,6809691182,3,P,Present and On Time,MS
9/10/2014,6809691182,3,P,Present and On Time,MS
9/10/2014,9901039883,4,S,Out-of-School Suspension,WP
9/10/2014,9901039883,4,S,Out-of-School Suspension,WP
9/10/2014,8337158374,6,S,Out-of-School Suspension,WP
9/10/2014,8337158374,6,S,Out-of-School Suspension,WP
9/11/2014,8337158374,6,S,Out-of-School Suspension,WP
9/11/2014,8337158374,6,S,Out-of-School Suspension,WP
9/11/2014,4100413800,4,S,Out-of-School Suspension,WP
9/11/2014,4100413800,4,S,Out-of-School Suspension,WP
9/10/2014,3392678774,4,S,Out-of-School Suspension,WP
9/10/2014,3392678774,4,S,Out-of-School Suspension,WP
9/11/2014,3392678774,4,S,Out-of-School Suspension,WP
9/11/2014,3392678774,4,S,Out-of-School Suspension,WP
9/11/2014,1744895584,7,X,Excused Absent,WP
9/11/2014,1744895584,7,X,Excused Absent,WP
9/17/2014,7861467546,2,X,Excused Absent,MS
9/17/2014,7861467546,2,X,Excused Absent,MS
10/8/2014,7861467546,2,X,Excused Absent,MS
10/8/2014,7861467546,2,X,Excused Absent,MS
10/15/2014,7861467546,2,X,Excused Absent,MS
10/15/2014,7861467546,2,X,Excused Absent,MS
10/31/2014,7861467546,2,X,Excused Absent,MS
10/31/2014,7861467546,2,X,Excused Absent,MS
12/17/2014,7861467546,2,X,Excused Absent,MS
12/17/2014,7861467546,2,X,Excused Absent,MS
3/17/2015,7861467546,2,X,Excused Absent,MS
3/17/2015,7861467546,2,X,Excused Absent,MS
6/17/2015,7861467546,2,X,Excused Absent,MS
6/17/2015,7861467546,2,X,Excused Absent,MS
9/10/2014,2046296226,8,P,Present and On Time,WP
9/10/2014,2046296226,8,P,Present and On Time,WP
9/10/2014,4491063450,8,P,Present and On Time,WP
9/10/2014,4491063450,8,P,Present and On Time,WP
9/10/2014,5740484723,8,P,Present and On Time,WP
9/10/2014,5740484723,8,P,Present and On Time,WP
9/10/2014,7165553634,8,P,Present and On Time,WP
9/10/2014,7165553634,8,P,Present and On Time,WP
9/10/2014,6759961582,8,P,Present and On Time,WP
9/10/2014,6759961582,8,P,Present and On Time,WP
9/10/2014,8651146285,8,,DO NOT USE,WP
9/10/2014,1375256686,8,P,Present and On Time,WP
9/10/2014,1375256686,8,P,Present and On Time,WP
9/10/2014,2884746210,8,P,Present and On Time,WP
9/10/2014,2884746210,8,P,Present and On Time,WP
9/10/2014,9323448729,8,P,Present and On Time,WP
9/10/2014,9323448729,8,P,Present and On Time,WP
9/10/2014,1498601170,8,X,Excused Absent,WP
9/10/2014,1498601170,8,X,Excused Absent,WP
9/10/2014,2019448186,8,P,Present and On Time,WP
9/10/2014,2019448186,8,P,Present and On Time,WP
9/10/2014,1797712006,8,P,Present and On Time,WP
9/10/2014,1797712006,8,P,Present and On Time,WP
9/10/2014,2642657432,8,P,Present and On Time,WP
9/10/2014,2642657432,8,P,Present and On Time,WP
9/10/2014,2755874956,8,P,Present and On Time,WP
9/10/2014,2755874956,8,P,Present and On Time,WP
9/10/2014,9254440069,8,P,Present and On Time,WP
9/10/2014,9254440069,8,P,Present and On Time,WP
9/10/2014,2973260260,8,P,Present and On Time,WP
9/10/2014,2973260260,8,P,Present and On Time,WP
9/10/2014,2196858360,8,P,Present and On Time,WP
9/10/2014,2196858360,8,P,Present and On Time,WP
9/10/2014,1365019665,8,P,Present and On Time,WP
9/10/2014,1365019665,8,P,Present and On Time,WP
9/10/2014,3815407268,8,P,Present and On Time,WP
9/10/2014,3815407268,8,P,Present and On Time,WP
9/10/2014,4463293570,8,P,Present and On Time,WP
9/10/2014,4463293570,8,P,Present and On Time,WP
9/10/2014,4425419118,8,P,Present and On Time,WP
9/10/2014,4425419118,8,P,Present and On Time,WP
9/11/2014,1615064764,4,S,Out-of-School Suspension,WP
9/11/2014,1615064764,4,S,Out-of-School Suspension,WP
9/12/2014,1615064764,4,S,Out-of-School Suspension,WP
9/12/2014,1615064764,4,S,Out-of-School Suspension,WP
9/11/2014,8291758272,7,P,Present and On Time,WP
9/11/2014,8291758272,7,P,Present and On Time,WP
9/11/2014,4610909148,7,P,Present and On Time,WP
9/11/2014,4610909148,7,P,Present and On Time,WP
9/11/2014,7532885659,7,P,Present and On Time,WP
9/11/2014,7532885659,7,P,Present and On Time,WP
9/11/2014,6505981969,7,P,Present and On Time,WP
9/11/2014,6505981969,7,P,Present and On Time,WP
9/11/2014,6892416683,7,P,Present and On Time,WP
9/11/2014,6892416683,7,P,Present and On Time,WP
9/11/2014,3931232287,7,P,Present and On Time,WP
9/11/2014,3931232287,7,P,Present and On Time,WP
9/11/2014,4531931696,7,P,Present and On Time,WP
9/11/2014,4531931696,7,P,Present and On Time,WP
9/11/2014,6346975331,7,P,Present and On Time,WP
9/11/2014,6346975331,7,P,Present and On Time,WP
9/11/2014,5115648041,7,P,Present and On Time,WP
9/11/2014,5115648041,7,P,Present and On Time,WP
9/11/2014,6084397314,7,P,Present and On Time,WP
9/11/2014,6084397314,7,P,Present and On Time,WP
9/11/2014,4726140262,7,P,Present and On Time,WP
9/11/2014,4726140262,7,P,Present and On Time,WP
9/11/2014,4040549404,7,P,Present and On Time,WP
9/11/2014,4040549404,7,P,Present and On Time,WP
9/11/2014,1904814075,7,P,Present and On Time,WP
9/11/2014,1904814075,7,P,Present and On Time,WP
9/11/2014,2667785185,7,P,Present and On Time,WP
9/11/2014,2667785185,7,P,Present and On Time,WP
9/11/2014,8670672194,7,P,Present and On Time,WP
9/11/2014,8670672194,7,P,Present and On Time,WP
9/11/2014,1029603014,7,P,Present and On Time,WP
9/11/2014,1029603014,7,P,Present and On Time,WP
9/11/2014,7115235034,7,P,Present and On Time,WP
9/11/2014,7115235034,7,P,Present and On Time,WP
9/11/2014,2112269366,7,P,Present and On Time,WP
9/11/2014,2112269366,7,P,Present and On Time,WP
9/11/2014,7462872773,7,P,Present and On Time,WP
9/11/2014,7462872773,7,P,Present and On Time,WP
9/11/2014,8481746622,2,P,Present and On Time,MS
9/11/2014,8481746622,2,P,Present and On Time,MS
9/11/2014,6920167623,2,P,Present and On Time,MS
9/11/2014,6920167623,2,P,Present and On Time,MS
9/11/2014,8626961909,2,P,Present and On Time,MS
9/11/2014,8626961909,2,P,Present and On Time,MS
9/11/2014,3978832675,2,P,Present and On Time,MS
9/11/2014,3978832675,2,P,Present and On Time,MS
9/11/2014,5760646300,2,P,Present and On Time,MS
9/11/2014,5760646300,2,P,Present and On Time,MS
9/11/2014,1211101498,2,P,Present and On Time,MS
9/11/2014,1211101498,2,P,Present and On Time,MS
9/11/2014,9180861132,2,T,Tardy,MS
9/11/2014,9180861132,2,T,Tardy,MS
9/11/2014,7626162978,2,P,Present and On Time,MS
9/11/2014,7626162978,2,P,Present and On Time,MS
9/11/2014,9298759266,2,P,Present and On Time,MS
9/11/2014,9298759266,2,P,Present and On Time,MS
9/11/2014,9231928627,2,P,Present and On Time,MS
9/11/2014,9231928627,2,P,Present and On Time,MS
9/11/2014,2341168922,2,P,Present and On Time,MS
9/11/2014,2341168922,2,P,Present and On Time,MS
9/11/2014,5038508601,2,P,Present and On Time,MS
9/11/2014,5038508601,2,P,Present and On Time,MS
9/11/2014,8869996347,2,P,Present and On Time,MS
9/11/2014,8869996347,2,P,Present and On Time,MS
9/11/2014,8312516358,2,P,Present and On Time,MS
9/11/2014,8312516358,2,P,Present and On Time,MS
9/11/2014,9385356638,2,P,Present and On Time,MS
9/11/2014,9385356638,2,P,Present and On Time,MS
9/11/2014,5623434923,2,P,Present and On Time,MS
9/11/2014,5623434923,2,P,Present and On Time,MS
9/11/2014,6744752942,2,P,Present and On Time,MS
9/11/2014,6744752942,2,P,Present and On Time,MS
9/11/2014,9564275462,4,P,Present and On Time,WP
9/11/2014,9564275462,4,P,Present and On Time,WP
9/11/2014,9140825016,4,P,Present and On Time,WP
9/11/2014,9140825016,4,P,Present and On Time,WP
9/11/2014,9075724393,4,P,Present and On Time,WP
9/11/2014,9075724393,4,P,Present and On Time,WP
9/11/2014,9921890923,4,P,Present and On Time,WP
9/11/2014,9921890923,4,P,Present and On Time,WP
9/11/2014,9576785528,4,P,Present and On Time,WP
9/11/2014,9576785528,4,P,Present and On Time,WP
9/11/2014,5213172480,4,P,Present and On Time,WP
9/11/2014,5213172480,4,P,Present and On Time,WP
9/11/2014,3853529444,4,P,Present and On Time,WP
9/11/2014,3853529444,4,P,Present and On Time,WP
9/11/2014,6320353018,4,T,Tardy,WP
9/11/2014,6320353018,4,T,Tardy,WP
9/11/2014,4622687275,4,P,Present and On Time,WP
9/11/2014,4622687275,4,P,Present and On Time,WP
9/11/2014,1474846961,4,P,Present and On Time,WP
9/11/2014,1474846961,4,P,Present and On Time,WP
9/11/2014,9242623103,4,P,Present and On Time,WP
9/11/2014,9242623103,4,P,Present and On Time,WP
9/11/2014,8525362373,4,P,Present and On Time,WP
9/11/2014,8525362373,4,P,Present and On Time,WP
9/11/2014,6945094412,4,P,Present and On Time,WP
9/11/2014,6945094412,4,P,Present and On Time,WP
9/11/2014,9024818027,4,P,Present and On Time,WP
9/11/2014,9024818027,4,P,Present and On Time,WP
9/11/2014,4867558441,4,P,Present and On Time,WP
9/11/2014,4867558441,4,P,Present and On Time,WP
9/11/2014,6557207112,4,P,Present and On Time,WP
9/11/2014,6557207112,4,P,Present and On Time,WP
9/11/2014,5224894719,4,P,Present and On Time,WP
9/11/2014,5224894719,4,P,Present and On Time,WP
9/11/2014,2339159988,4,P,Present and On Time,WP
9/11/2014,2339159988,4,P,Present and On Time,WP
9/11/2014,1274852919,4,P,Present and On Time,WP
9/11/2014,1274852919,4,P,Present and On Time,WP
9/11/2014,9052363984,4,P,Present and On Time,WP
9/11/2014,9052363984,4,P,Present and On Time,WP
9/11/2014,3919492770,4,P,Present and On Time,WP
9/11/2014,3919492770,4,P,Present and On Time,WP
9/18/2014,3532418728,7,P,Present and On Time,WP
9/18/2014,3532418728,7,P,Present and On Time,WP
9/18/2014,4109394114,4,P,Present and On Time,WP
9/18/2014,4109394114,4,P,Present and On Time,WP
9/18/2014,1533974332,4,P,Present and On Time,WP
9/18/2014,1533974332,4,P,Present and On Time,WP
9/18/2014,5331734531,4,P,Present and On Time,WP
9/18/2014,5331734531,4,P,Present and On Time,WP
9/18/2014,7460503140,4,P,Present and On Time,WP
9/18/2014,7460503140,4,P,Present and On Time,WP
9/18/2014,2134704682,4,P,Present and On Time,WP
9/18/2014,2134704682,4,P,Present and On Time,WP
9/18/2014,7105794479,4,P,Present and On Time,WP
9/18/2014,7105794479,4,P,Present and On Time,WP
9/18/2014,1894248138,4,P,Present and On Time,WP
9/18/2014,1894248138,4,P,Present and On Time,WP
9/18/2014,8432418673,4,P,Present and On Time,WP
9/18/2014,8432418673,4,P,Present and On Time,WP
9/18/2014,3832366551,4,X,Excused Absent,WP
9/18/2014,3832366551,4,X,Excused Absent,WP
9/18/2014,9549307791,4,P,Present and On Time,WP
9/18/2014,9549307791,4,P,Present and On Time,WP
9/18/2014,4786126241,4,P,Present and On Time,WP
9/18/2014,4786126241,4,P,Present and On Time,WP
9/18/2014,9296932486,4,P,Present and On Time,WP
9/18/2014,9296932486,4,P,Present and On Time,WP
9/18/2014,3300143097,4,P,Present and On Time,WP
9/18/2014,3300143097,4,P,Present and On Time,WP
9/18/2014,6778687612,4,P,Present and On Time,WP
9/18/2014,6778687612,4,P,Present and On Time,WP
9/18/2014,2419557234,4,P,Present and On Time,WP
9/18/2014,2419557234,4,P,Present and On Time,WP
9/18/2014,7925109841,4,T,Tardy,WP
9/18/2014,7925109841,4,T,Tardy,WP
9/18/2014,7100398424,4,P,Present and On Time,WP
9/18/2014,7100398424,4,P,Present and On Time,WP
9/18/2014,3518697161,4,A,Absent,WP
9/18/2014,3518697161,4,A,Absent,WP
9/18/2014,1826973731,4,P,Present and On Time,WP
9/18/2014,1826973731,4,P,Present and On Time,WP
9/18/2014,9672781451,4,P,Present and On Time,WP
9/18/2014,9672781451,4,P,Present and On Time,WP
9/18/2014,4486822268,4,P,Present and On Time,WP
9/18/2014,4486822268,4,P,Present and On Time,WP
9/18/2014,3734163757,4,P,Present and On Time,WP
9/18/2014,3734163757,4,P,Present and On Time,WP
9/18/2014,6599661278,4,P,Present and On Time,WP
9/18/2014,6599661278,4,P,Present and On Time,WP
9/18/2014,4711269182,6,P,Present and On Time,WP
9/18/2014,4711269182,6,P,Present and On Time,WP
9/18/2014,1794372900,6,P,Present and On Time,WP
9/18/2014,1794372900,6,P,Present and On Time,WP
9/18/2014,4558198741,6,P,Present and On Time,WP
9/18/2014,4558198741,6,P,Present and On Time,WP
9/18/2014,6165357721,6,P,Present and On Time,WP
